# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: rc106
# Tamanho: 23 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1744,453034	1504,748117	881,250000	15
1743,616433	1504,329817	882,450000	15
1743,303677	1505,940699	881,250000	15
1743,869650	1500,259220	882,450000	15
1745,093840	1504,066637	880,575000	15
1744,527867	1509,748117	879,375000	15
1744,840622	1508,137234	880,575000	15
1752,996564	1498,628939	886,800000	15
1745,677223	1508,555535	879,375000	15
1742,467076	1505,522399	882,450000	15
1753,249781	1496,058342	886,800000	15
1744,706251	1500,677520	881,250000	15
1745,930440	1504,484938	879,375000	15
1754,086382	1496,476643	885,600000	15
1743,691266	1509,329817	880,575000	15
1753,833165	1499,047240	885,600000	15
1745,855607	1499,484938	881,250000	15
1755,235738	1495,284061	885,600000	15
1745,019006	1499,066637	882,450000	15
1747,079797	1503,292355	879,375000	15
1754,399137	1494,865760	886,800000	15
1746,243196	1502,874055	880,575000	15
1755,623327	1498,673178	884,925000	15
