# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: c103
# Tamanho: 15 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1366,932719	5541,271898	691,800000	11
1266,030885	5606,683906	638,175000	11
1238,460792	5627,801433	627,225000	11
1336,960258	5568,852555	677,700000	11
1245,842471	5642,468135	626,775000	11
1245,046019	5669,633640	626,775000	11
1238,263246	5643,379855	627,225000	11
1246,697421	5626,084253	628,425000	11
1244,848473	5719,600633	626,775000	11
1239,409441	5627,408229	628,425000	11
1268,415837	5606,363462	637,950000	11
1338,686306	5541,901968	674,550000	11
1338,440157	5589,875318	677,550000	11
1246,252821	5639,337815	626,775000	11
1245,456369	5666,503321	626,775000	11
