# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: c107
# Tamanho: 35 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1159,460442	5286,082995	578,025000	13
1158,261484	5286,362196	577,575000	13
1123,494925	5338,240314	567,450000	13
1155,748405	5283,338472	578,700000	13
1128,435814	5312,128323	565,800000	13
1155,877722	5285,170315	578,100000	13
1154,549447	5283,617673	578,250000	13
1157,846505	5282,766202	580,575000	13
1159,045463	5282,487001	581,025000	13
1129,357944	5299,878196	565,950000	13
1121,403000	5345,291765	565,950000	13
1122,553486	5338,648274	567,000000	13
1135,161906	5287,339954	567,000000	13
1126,895816	5313,208897	567,000000	13
1132,648827	5292,547545	567,450000	13
1134,746927	5291,975275	569,325000	13
1123,881761	5332,510475	565,800000	13
1124,803891	5320,260348	565,950000	13
1120,461561	5345,699725	565,950000	13
1131,449868	5292,826745	567,000000	13
1125,745331	5319,852388	565,950000	13
1130,556902	5299,598996	565,950000	13
1122,755901	5342,505437	565,950000	13
1127,837255	5312,800937	567,450000	13
1121,814462	5342,913397	565,950000	13
1188,327841	5279,651643	594,900000	13
1175,791894	5281,748721	587,400000	13
1136,360864	5287,060754	567,450000	13
1187,128883	5279,930843	594,900000	13
1174,592936	5282,027922	586,950000	13
1228,045344	5273,484962	616,425000	13
1187,574084	5281,469680	591,750000	13
1192,333507	5276,322638	596,550000	13
1233,371333	5273,319634	616,575000	13
1230,694445	5273,484962	613,800000	13
