# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: r102
# Tamanho: 22 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1798,257031	1843,435183	912,375000	20
1796,038097	1844,403141	913,125000	20
1811,244449	1834,230522	919,125000	20
1809,025515	1835,198479	919,875000	20
1804,791801	1842,908080	917,175000	20
1820,282728	1829,866561	922,650000	20
1808,498901	1840,339302	919,050000	20
1826,817498	1829,339457	927,450000	20
1810,717834	1839,371344	918,300000	20
1818,063794	1830,834518	923,400000	20
1794,527376	1875,951840	910,650000	20
1792,308443	1876,919798	911,400000	20
1797,490952	1844,403141	913,125000	20
1855,751045	1825,206987	937,800000	20
1830,524598	1826,770679	929,325000	20
1793,088061	1876,642208	910,650000	20
1817,779219	1833,703418	923,925000	20
1832,743531	1825,802721	928,575000	20
1862,285816	1824,679884	942,600000	20
1790,869128	1877,610166	911,400000	20
1839,278302	1825,275617	933,375000	20
1792,321982	1877,610166	911,400000	20
