# AEMMT - Frente de Pareto (tabela de nao-dominancia)
# Instancia: rc102
# Tamanho: 22 solucoes nao-dominadas
# Formato: distancia<TAB>tempo<TAB>combustivel<TAB>num_veiculos

1835,263813	1668,095661	924,000000	16
1863,524213	1645,873700	942,000000	16
1833,483634	1668,626196	922,725000	16
1835,280870	1669,524814	922,050000	16
1916,312990	1632,430761	970,350000	16
1877,671173	1636,105709	950,325000	16
1884,397647	1635,643026	953,400000	16
1859,747952	1648,008777	938,100000	16
1866,975706	1638,507956	945,525000	16
1857,967773	1648,539312	936,825000	16
1826,284432	1677,781588	917,025000	16
1847,272306	1650,941559	932,025000	16
1873,702180	1638,045273	948,600000	16
1849,052485	1650,411024	933,300000	16
1824,487196	1676,882970	917,700000	16
1909,586517	1632,893444	967,275000	16
1826,267376	1676,352435	918,975000	16
1825,484726	1675,510493	920,925000	16
1848,971335	1656,796086	931,800000	16
1838,275868	1659,198333	927,000000	16
1838,036751	1667,308959	930,675000	16
1827,264905	1674,979958	922,200000	16
